//************************************************
//Board:5202
//File_Format_Version:3.3
//Janus_Release:4.2.0
//Acquisition_Mode:Timing_CStart
//Time_LSB_Value_ns:0.5
//Time_Unit:ns
//Run#:7
//Start_Time_Epoch:1761219348054
//Start_Time_DateTime_UTC:Thu Oct 23 11:35:48 2025
//************************************************
TStamp_us,Board_Id,Num_Hits,CH_Id,DataType,ToA_ns,ToT_ns
508994526.6905,0,9,6,0x30,224.500000,34.000000
508994526.6905,0,9,5,0x30,228.000000,28.000000
508994526.6905,0,9,16,0x30,229.000000,22.500000
508994526.6905,0,9,17,0x30,225.000000,34.000000
508994526.6905,0,9,18,0x30,225.000000,36.500000
520722847.1865,0,4,3,0x30,226.000000,14.000000
520722847.1865,0,4,17,0x30,226.500000,16.000000
520722847.1865,0,4,18,0x30,218.500000,32.000000
520722847.1865,0,4,16,0x30,221.500000,24.500000
532477968.4665,0,4,5,0x30,223.500000,21.500000
532477968.4665,0,4,6,0x30,220.500000,30.000000
532477968.4665,0,4,17,0x30,225.500000,20.500000
532477968.4665,0,4,18,0x30,218.000000,41.000000
534293936.2025,0,4,18,0x30,226.500000,18.000000
534293936.2025,0,4,17,0x30,218.500000,32.000000
534293936.2025,0,4,13,0x30,222.000000,25.000000
534293936.2025,0,4,14,0x30,218.500000,35.000000
564407793.3945,0,4,16,0x30,222.000000,16.000000
564407793.3945,0,4,6,0x30,217.000000,32.500000
564407793.3945,0,4,18,0x30,219.000000,28.000000
564407793.3945,0,4,17,0x30,222.500000,22.500000
573550216.7785,0,4,16,0x30,224.500000,20.500000
573550216.7785,0,4,17,0x30,220.000000,33.000000
573550216.7785,0,4,11,0x30,220.500000,32.000000
573550216.7785,0,4,18,0x30,224.500000,23.000000
575865780.0985,0,4,16,0x30,223.500000,25.000000
575865780.0985,0,4,11,0x30,220.000000,35.500000
575865780.0985,0,4,17,0x30,221.500000,33.000000
575865780.0985,0,4,18,0x30,224.000000,27.000000
607854923.7625,0,4,17,0x30,227.000000,25.500000
607854923.7625,0,4,4,0x30,224.000000,33.000000
607854923.7625,0,4,3,0x30,224.500000,29.500000
607854923.7625,0,4,18,0x30,224.500000,33.500000
630825887.7545,0,4,17,0x30,228.000000,14.500000
630825887.7545,0,4,3,0x30,218.000000,34.000000
630825887.7545,0,4,18,0x30,219.000000,34.000000
630825887.7545,0,4,16,0x30,219.500000,27.000000
637082790.3145,0,4,10,0x30,226.000000,26.000000
637082790.3145,0,4,9,0x30,221.500000,38.500000
637082790.3145,0,4,17,0x30,223.000000,36.500000
637082790.3145,0,4,18,0x30,222.000000,46.000000
659459343.6665,0,32,8,0x30,227.500000,4.500000
659459343.6665,0,32,2,0x30,228.000000,5.000000
659459343.6665,0,32,10,0x30,228.000000,6.000000
659459343.6665,0,32,14,0x30,228.000000,6.500000
659459343.6665,0,32,7,0x30,228.500000,6.500000
659459343.6665,0,32,9,0x30,228.500000,4.000000
659459343.6665,0,32,3,0x30,229.000000,5.500000
659459343.6665,0,32,17,0x30,229.000000,5.000000
659459343.6665,0,32,15,0x30,229.500000,6.000000
659459343.6665,0,32,18,0x30,230.000000,4.500000
659459343.6665,0,32,13,0x30,230.500000,4.500000
659459343.6665,0,32,0,0x30,255.000000,9.500000
659459343.6665,0,32,6,0x30,258.500000,5.000000
659459343.6665,0,32,5,0x30,259.000000,6.000000
659459343.6665,0,32,14,0x30,436.000000,7.000000
659459343.6665,0,32,2,0x30,436.500000,3.000000
659459343.6665,0,32,3,0x30,437.000000,5.500000
659459343.6665,0,32,7,0x30,437.000000,6.000000
659459343.6665,0,32,17,0x30,437.000000,5.000000
659459343.6665,0,32,18,0x30,437.000000,6.000000
659459343.6665,0,32,15,0x30,437.500000,6.000000
659459343.6665,0,32,0,0x30,438.000000,5.000000
659459343.6665,0,32,13,0x30,438.000000,6.000000
659459343.6665,0,32,9,0x30,460.000000,8.000000
659459343.6665,0,32,1,0x30,461.000000,10.500000
659459343.6665,0,32,8,0x30,461.000000,7.000000
659459343.6665,0,32,4,0x30,462.000000,9.000000
659459343.6665,0,32,10,0x30,463.000000,8.000000
659459343.6665,0,32,16,0x30,463.000000,7.500000
659459343.6665,0,32,5,0x30,463.500000,9.500000
659459343.6665,0,32,6,0x30,464.000000,8.000000
659459343.6665,0,32,11,0x30,464.000000,7.000000
659459343.6985,0,20,2,0x30,833.500000,10.000000
659459343.6985,0,20,3,0x30,833.500000,10.000000
659459343.6985,0,20,0,0x30,834.000000,9.500000
659459343.6985,0,20,1,0x30,834.000000,9.500000
659459343.6985,0,20,7,0x30,834.000000,8.000000
659459343.6985,0,20,8,0x30,834.000000,8.000000
659459343.6985,0,20,9,0x30,834.000000,8.500000
659459343.6985,0,20,14,0x30,834.000000,8.500000
659459343.6985,0,20,17,0x30,834.000000,8.500000
659459343.6985,0,20,10,0x30,834.500000,7.500000
659459343.6985,0,20,18,0x30,834.500000,8.000000
659459343.6985,0,20,4,0x30,835.000000,8.500000
659459343.6985,0,20,6,0x30,835.000000,8.500000
659459343.6985,0,20,13,0x30,835.000000,8.500000
659459343.6985,0,20,15,0x30,835.000000,8.500000
659459343.6985,0,20,5,0x30,835.500000,9.000000
659459343.6985,0,20,11,0x30,836.500000,7.500000
659459343.6985,0,20,12,0x30,836.500000,7.000000
659459343.6985,0,20,16,0x30,862.000000,6.500000
659459343.6985,0,20,0,0x30,902.000000,6.000000
660459852.9145,0,92,0,0x30,138.000000,7.500000
660459852.9145,0,92,7,0x30,140.000000,5.000000
660459852.9145,0,92,0,0x30,228.000000,9.000000
660459852.9145,0,92,14,0x30,228.500000,8.500000
660459852.9145,0,92,2,0x30,229.000000,8.500000
660459852.9145,0,92,3,0x30,229.000000,8.000000
660459852.9145,0,92,1,0x30,230.000000,8.000000
660459852.9145,0,92,4,0x30,230.000000,7.500000
660459852.9145,0,92,9,0x30,230.000000,7.500000
660459852.9145,0,92,12,0x30,230.000000,7.500000
660459852.9145,0,92,18,0x30,230.000000,5.500000
660459852.9145,0,92,6,0x30,230.500000,7.000000
660459852.9145,0,92,7,0x30,230.500000,3.500000
660459852.9145,0,92,8,0x30,230.500000,6.500000
660459852.9145,0,92,13,0x30,230.500000,6.500000
660459852.9145,0,92,15,0x30,230.500000,7.000000
660459852.9145,0,92,17,0x30,230.500000,4.500000
660459852.9145,0,92,5,0x30,231.000000,7.500000
660459852.9145,0,92,11,0x30,231.000000,7.000000
660459852.9145,0,92,14,0x30,343.500000,6.500000
660459852.9145,0,92,0,0x30,344.500000,5.500000
660459852.9145,0,92,4,0x30,345.000000,6.000000
660459852.9145,0,92,7,0x30,345.000000,1.000000
660459852.9145,0,92,12,0x30,345.500000,6.000000
660459852.9145,0,92,13,0x30,345.500000,5.500000
660459852.9145,0,92,5,0x30,346.000000,6.000000
660459852.9145,0,92,11,0x30,346.000000,6.000000
660459852.9145,0,92,15,0x30,346.000000,4.000000
660459852.9145,0,92,3,0x30,371.000000,7.000000
660459852.9145,0,92,16,0x30,371.000000,4.000000
660459852.9145,0,92,1,0x30,371.500000,7.000000
660459852.9145,0,92,2,0x30,371.500000,6.500000
660459852.9145,0,92,6,0x30,372.000000,4.500000
660459852.9145,0,92,0,0x30,408.500000,5.000000
660459852.9145,0,92,3,0x30,463.500000,7.500000
660459852.9145,0,92,9,0x30,463.500000,6.500000
660459852.9145,0,92,0,0x30,464.000000,7.500000
660459852.9145,0,92,1,0x30,464.000000,7.000000
660459852.9145,0,92,2,0x30,464.000000,7.500000
660459852.9145,0,92,14,0x30,464.000000,6.000000
660459852.9145,0,92,4,0x30,464.500000,5.500000
660459852.9145,0,92,6,0x30,464.500000,7.000000
660459852.9145,0,92,5,0x30,465.000000,6.500000
660459852.9145,0,92,7,0x30,465.000000,6.500000
660459852.9145,0,92,15,0x30,465.500000,4.500000
660459852.9145,0,92,10,0x30,466.000000,6.000000
660459852.9145,0,92,0,0x30,579.000000,7.000000
660459852.9145,0,92,3,0x30,580.000000,6.000000
660459852.9145,0,92,2,0x30,580.500000,5.500000
660459852.9145,0,92,14,0x30,580.500000,3.500000
660459852.9145,0,92,4,0x30,581.000000,5.500000
660459852.9145,0,92,5,0x30,582.000000,5.000000
660459852.9145,0,92,7,0x30,605.000000,5.000000
660459852.9145,0,92,0,0x30,696.500000,9.000000
660459852.9145,0,92,1,0x30,697.000000,9.000000
660459852.9145,0,92,2,0x30,697.000000,9.500000
660459852.9145,0,92,3,0x30,697.000000,9.000000
660459852.9145,0,92,14,0x30,697.000000,8.000000
660459852.9145,0,92,9,0x30,697.500000,8.000000
660459852.9145,0,92,12,0x30,697.500000,8.000000
660459852.9145,0,92,17,0x30,697.500000,6.000000
660459852.9145,0,92,4,0x30,698.000000,7.500000
660459852.9145,0,92,5,0x30,698.000000,8.500000
660459852.9145,0,92,6,0x30,698.000000,8.000000
660459852.9145,0,92,7,0x30,698.000000,7.500000
660459852.9145,0,92,8,0x30,698.000000,7.500000
660459852.9145,0,92,15,0x30,698.000000,8.000000
660459852.9145,0,92,18,0x30,698.000000,6.000000
660459852.9145,0,92,11,0x30,698.500000,7.500000
660459852.9145,0,92,13,0x30,698.500000,7.000000
660459852.9145,0,92,10,0x30,700.000000,6.000000
660459852.9145,0,92,16,0x30,700.000000,5.000000
660459852.9145,0,92,0,0x30,763.500000,3.000000
660459852.9145,0,92,2,0x30,819.000000,8.500000
660459852.9145,0,92,3,0x30,819.000000,8.500000
660459852.9145,0,92,0,0x30,819.500000,8.500000
660459852.9145,0,92,9,0x30,819.500000,7.000000
660459852.9145,0,92,14,0x30,819.500000,7.500000
660459852.9145,0,92,1,0x30,820.000000,7.500000
660459852.9145,0,92,6,0x30,820.000000,8.000000
660459852.9145,0,92,7,0x30,820.000000,8.000000
660459852.9145,0,92,8,0x30,820.000000,7.000000
660459852.9145,0,92,10,0x30,820.000000,8.000000
660459852.9145,0,92,17,0x30,820.000000,5.500000
660459852.9145,0,92,18,0x30,820.000000,6.000000
660459852.9145,0,92,15,0x30,820.500000,7.000000
660459852.9145,0,92,13,0x30,821.000000,6.500000
660459852.9145,0,92,4,0x30,821.500000,6.500000
660459852.9145,0,92,5,0x30,822.000000,6.500000
660459852.9145,0,92,11,0x30,822.500000,5.500000
660459852.9145,0,92,0,0x30,944.500000,6.000000
660459852.9145,0,92,7,0x30,944.500000,5.500000
660459925.3945,0,10,0,0x30,78.000000,5.500000
660459925.3945,0,10,0,0x30,225.000000,9.000000
660459925.3945,0,10,2,0x30,228.000000,6.500000
660459925.3945,0,10,3,0x30,228.000000,6.000000
660459925.3945,0,10,13,0x30,228.500000,1.000000
660459925.3945,0,10,1,0x30,229.000000,4.500000
660459925.3945,0,10,5,0x30,230.000000,5.000000
660459925.3945,0,10,0,0x30,381.500000,6.500000
660459925.3945,0,10,0,0x30,688.000000,7.500000
660459925.3945,0,10,2,0x30,692.000000,1.000000
667952549.9225,0,4,16,0x30,227.000000,10.000000
667952549.9225,0,4,17,0x30,218.000000,32.500000
667952549.9225,0,4,13,0x30,218.500000,35.000000
667952549.9225,0,4,18,0x30,228.000000,11.500000
682360842.1705,0,4,16,0x30,227.000000,23.000000
682360842.1705,0,4,8,0x30,226.000000,27.500000
682360842.1705,0,4,18,0x30,227.000000,26.000000
682360842.1705,0,4,17,0x30,228.000000,25.500000
694335473.2425,0,4,16,0x30,226.500000,22.000000
694335473.2425,0,4,17,0x30,225.000000,33.000000
694335473.2425,0,4,10,0x30,227.000000,23.500000
694335473.2425,0,4,18,0x30,228.000000,22.500000
713465796.7945,0,8,5,0x30,222.000000,30.500000
713465796.7945,0,8,17,0x30,220.000000,44.000000
713465796.7945,0,8,18,0x30,221.000000,42.000000
713465796.7945,0,8,6,0x30,221.500000,33.500000
713465796.7945,0,8,12,0x30,223.000000,27.500000
713465796.7945,0,8,11,0x30,222.000000,39.000000
713465796.7945,0,8,15,0x30,224.500000,32.500000
713465796.7945,0,8,1,0x30,235.000000,8.500000
748254511.2425,0,4,16,0x30,225.000000,19.000000
748254511.2425,0,4,17,0x30,218.500000,38.000000
748254511.2425,0,4,13,0x30,217.500000,51.000000
748254511.2425,0,4,18,0x30,224.500000,23.000000
749124596.2265,0,4,3,0x30,226.500000,17.500000
749124596.2265,0,4,4,0x30,221.500000,29.500000
749124596.2265,0,4,17,0x30,224.500000,22.000000
749124596.2265,0,4,18,0x30,218.000000,50.000000
749553644.7705,0,4,9,0x30,218.000000,35.000000
749553644.7705,0,4,7,0x30,217.000000,43.500000
749553644.7705,0,4,17,0x30,222.000000,26.000000
749553644.7705,0,4,18,0x30,224.000000,23.000000
756847793.5065,0,4,11,0x30,222.500000,30.000000
756847793.5065,0,4,12,0x30,222.500000,26.500000
756847793.5065,0,4,13,0x30,221.500000,32.500000
756847793.5065,0,4,14,0x30,224.000000,21.500000
757481378.1145,0,4,7,0x30,225.500000,9.500000
757481378.1145,0,4,6,0x30,215.500000,37.500000
757481378.1145,0,4,17,0x30,218.000000,28.500000
757481378.1145,0,4,18,0x30,218.000000,28.000000
758809043.5145,0,4,8,0x30,221.500000,35.000000
758809043.5145,0,4,7,0x30,221.500000,41.500000
758809043.5145,0,4,18,0x30,222.500000,36.500000
758809043.5145,0,4,17,0x30,221.000000,45.500000
781226422.2745,0,4,12,0x30,227.000000,8.500000
781226422.2745,0,4,13,0x30,215.000000,40.500000
781226422.2745,0,4,14,0x30,216.000000,33.000000
781226422.2745,0,4,15,0x30,217.500000,31.000000
798573074.1225,0,5,17,0x30,227.500000,20.500000
798573074.1225,0,5,18,0x30,219.500000,44.500000
798573074.1225,0,5,2,0x30,220.000000,40.000000
798573074.1225,0,5,9,0x30,219.000000,46.500000
798573074.1225,0,5,1,0x30,222.000000,32.000000
810657094.7785,0,5,1,0x30,226.000000,25.500000
810657094.7785,0,5,0,0x30,223.500000,33.500000
810657094.7785,0,5,2,0x30,226.000000,26.500000
810657094.7785,0,5,10,0x30,229.500000,20.000000
810657094.7785,0,5,11,0x30,230.000000,19.000000
821240391.3625,0,5,16,0x30,222.000000,22.500000
821240391.3625,0,5,2,0x30,217.500000,36.000000
821240391.3625,0,5,7,0x30,219.000000,34.500000
821240391.3625,0,5,18,0x30,223.000000,25.500000
821240391.3625,0,5,17,0x30,223.500000,23.000000
825084931.6665,0,4,4,0x30,226.500000,32.500000
825084931.6665,0,4,5,0x30,225.500000,37.500000
825084931.6665,0,4,7,0x30,226.500000,33.000000
825084931.6665,0,4,6,0x30,224.000000,58.500000
837771536.0025,0,4,6,0x30,229.000000,14.000000
837771536.0025,0,4,18,0x30,224.500000,26.500000
837771536.0025,0,4,16,0x30,226.500000,19.000000
837771536.0025,0,4,17,0x30,229.000000,19.000000
842240433.7705,0,4,16,0x30,227.500000,13.000000
842240433.7705,0,4,8,0x30,219.000000,33.000000
842240433.7705,0,4,17,0x30,222.000000,24.500000
842240433.7705,0,4,18,0x30,222.000000,28.000000
855471512.5145,0,4,16,0x30,225.500000,23.500000
855471512.5145,0,4,18,0x30,225.500000,28.000000
855471512.5145,0,4,17,0x30,227.500000,24.000000
855471512.5145,0,4,7,0x30,228.000000,18.000000
869126749.2425,0,4,17,0x30,219.000000,32.000000
869126749.2425,0,4,10,0x30,220.500000,27.500000
869126749.2425,0,4,18,0x30,221.500000,26.000000
869126749.2425,0,4,16,0x30,222.500000,23.500000
899659865.4345,0,4,14,0x30,216.000000,26.000000
899659865.4345,0,4,16,0x30,217.000000,22.000000
899659865.4345,0,4,17,0x30,213.000000,35.000000
899659865.4345,0,4,18,0x30,226.000000,7.000000
909897422.6105,0,4,12,0x30,220.500000,27.500000
909897422.6105,0,4,13,0x30,220.000000,34.000000
909897422.6105,0,4,18,0x30,224.000000,25.000000
909897422.6105,0,4,17,0x30,217.500000,41.500000
924241499.0825,0,4,6,0x30,216.000000,28.500000
924241499.0825,0,4,16,0x30,214.500000,31.000000
924241499.0825,0,4,5,0x30,223.500000,12.000000
924241499.0825,0,4,4,0x30,215.000000,32.500000
935852602.3545,0,4,0,0x30,221.000000,29.000000
935852602.3545,0,4,7,0x30,221.000000,33.500000
935852602.3545,0,4,3,0x30,224.500000,21.500000
935852602.3545,0,4,2,0x30,216.500000,52.000000
938360732.4425,0,4,1,0x30,226.500000,26.000000
938360732.4425,0,4,0,0x30,224.000000,33.000000
938360732.4425,0,4,3,0x30,225.000000,30.000000
938360732.4425,0,4,2,0x30,225.500000,28.000000
943264115.9305,0,4,16,0x30,225.500000,31.000000
943264115.9305,0,4,4,0x30,226.500000,28.500000
943264115.9305,0,4,5,0x30,228.000000,27.000000
943264115.9305,0,4,6,0x30,228.000000,27.000000
952960765.7865,0,4,16,0x30,219.500000,24.000000
952960765.7865,0,4,7,0x30,218.000000,28.500000
952960765.7865,0,4,18,0x30,220.000000,24.000000
952960765.7865,0,4,17,0x30,222.500000,18.500000
953542344.4505,0,4,4,0x30,226.000000,33.500000
953542344.4505,0,4,5,0x30,226.000000,33.500000
953542344.4505,0,4,17,0x30,227.500000,31.000000
953542344.4505,0,4,18,0x30,227.500000,29.500000
961963528.5705,0,4,17,0x30,228.500000,14.500000
961963528.5705,0,4,18,0x30,221.500000,28.000000
961963528.5705,0,4,16,0x30,222.500000,24.500000
961963528.5705,0,4,4,0x30,229.500000,8.500000
985052062.0665,0,4,17,0x30,227.500000,13.500000
985052062.0665,0,4,16,0x30,217.500000,35.000000
985052062.0665,0,4,6,0x30,219.000000,32.000000
985052062.0665,0,4,18,0x30,219.500000,30.000000
987481660.7945,0,4,17,0x30,224.000000,19.500000
987481660.7945,0,4,18,0x30,215.500000,42.000000
987481660.7945,0,4,16,0x30,215.000000,47.000000
987481660.7945,0,4,2,0x30,216.500000,33.500000
994221433.7785,0,5,16,0x30,224.000000,28.000000
994221433.7785,0,5,18,0x30,225.000000,29.500000
994221433.7785,0,5,1,0x30,226.000000,25.000000
994221433.7785,0,5,5,0x30,226.000000,26.500000
994221433.7785,0,5,17,0x30,228.000000,21.500000
996648951.5625,0,4,12,0x30,223.500000,26.000000
996648951.5625,0,4,13,0x30,221.000000,39.000000
996648951.5625,0,4,18,0x30,222.500000,37.500000
996648951.5625,0,4,17,0x30,220.000000,47.000000
1026459220.5625,0,4,16,0x30,219.000000,26.000000
1026459220.5625,0,4,18,0x30,218.000000,30.500000
1026459220.5625,0,4,4,0x30,218.500000,27.500000
1026459220.5625,0,4,17,0x30,225.000000,18.000000
1026541065.4985,0,5,6,0x30,224.000000,28.000000
1026541065.4985,0,5,7,0x30,222.500000,33.000000
1026541065.4985,0,5,17,0x30,223.500000,31.500000
1026541065.4985,0,5,18,0x30,220.000000,50.000000
1026541065.4985,0,5,16,0x30,220.500000,42.000000
1043669408.2825,0,4,16,0x30,227.000000,26.000000
1043669408.2825,0,4,18,0x30,225.500000,34.500000
1043669408.2825,0,4,5,0x30,227.500000,26.500000
1043669408.2825,0,4,17,0x30,228.000000,27.000000
1063248137.8345,0,6,18,0x30,232.500000,14.500000
1063248137.8345,0,6,2,0x30,220.000000,39.500000
1063248137.8345,0,6,17,0x30,220.000000,40.500000
1063248137.8345,0,6,3,0x30,221.500000,32.500000
1063248137.8345,0,6,15,0x30,222.000000,36.000000
1063248137.8345,0,6,11,0x30,222.500000,34.000000
1065077679.6425,0,4,17,0x30,218.000000,32.000000
1065077679.6425,0,4,16,0x30,217.500000,37.500000
1065077679.6425,0,4,11,0x30,218.500000,32.000000
1065077679.6425,0,4,18,0x30,224.000000,22.000000
1091380121.4905,0,4,10,0x30,223.000000,25.500000
1091380121.4905,0,4,11,0x30,219.500000,40.500000
1091380121.4905,0,4,18,0x30,223.000000,27.500000
1091380121.4905,0,4,17,0x30,219.000000,37.000000
1116755602.6505,0,4,18,0x30,220.000000,32.000000
1116755602.6505,0,4,16,0x30,220.500000,28.000000
1116755602.6505,0,4,6,0x30,221.500000,25.000000
1116755602.6505,0,4,17,0x30,224.000000,21.500000
1125554288.7625,0,4,16,0x30,219.500000,17.000000
1125554288.7625,0,4,3,0x30,212.500000,37.000000
1125554288.7625,0,4,18,0x30,214.000000,32.500000
1125554288.7625,0,4,17,0x30,222.500000,16.000000
1146389876.6665,0,4,16,0x30,229.000000,24.000000
1146389876.6665,0,4,12,0x30,224.500000,34.000000
1146389876.6665,0,4,13,0x30,226.500000,29.500000
1146389876.6665,0,4,6,0x30,229.000000,24.500000
1165904168.9305,0,4,14,0x30,217.500000,23.000000
1165904168.9305,0,4,16,0x30,219.000000,24.000000
1165904168.9305,0,4,17,0x30,214.000000,36.500000
1165904168.9305,0,4,18,0x30,227.500000,10.000000
1179862275.6425,0,18,0,0x30,225.500000,6.000000
1179862275.6425,0,18,4,0x30,227.500000,4.500000
1179862275.6425,0,18,15,0x30,228.000000,4.000000
1179862275.6425,0,18,18,0x30,228.000000,4.500000
1179862275.6425,0,18,2,0x30,266.500000,10.500000
1179862275.6425,0,18,3,0x30,266.500000,10.000000
1179862275.6425,0,18,1,0x30,268.000000,10.500000
1179862275.6425,0,18,5,0x30,268.000000,9.000000
1179862275.6425,0,18,14,0x30,268.000000,7.500000
1179862275.6425,0,18,11,0x30,269.000000,8.000000
1179862275.6425,0,18,12,0x30,269.000000,8.500000
1179862275.6425,0,18,6,0x30,269.500000,8.000000
1179862275.6425,0,18,17,0x30,269.500000,6.500000
1179862275.6425,0,18,8,0x30,270.500000,6.500000
1179862275.6425,0,18,13,0x30,270.500000,7.000000
1179862275.6425,0,18,16,0x30,270.500000,7.000000
1179862275.6425,0,18,10,0x30,271.000000,6.500000
1179862275.6425,0,18,9,0x30,271.500000,7.000000
1184719213.3865,0,4,16,0x30,225.500000,14.000000
1184719213.3865,0,4,8,0x30,219.500000,28.000000
1184719213.3865,0,4,17,0x30,222.000000,23.500000
1184719213.3865,0,4,18,0x30,222.000000,23.500000
1189773083.0905,0,4,16,0x30,221.000000,18.000000
1189773083.0905,0,4,8,0x30,216.500000,30.000000
1189773083.0905,0,4,18,0x30,221.500000,18.000000
1189773083.0905,0,4,17,0x30,226.000000,10.000000
1205517170.7625,0,4,10,0x30,226.000000,25.000000
1205517170.7625,0,4,17,0x30,223.500000,36.500000
1205517170.7625,0,4,18,0x30,224.000000,35.000000
1205517170.7625,0,4,11,0x30,228.000000,21.000000
1212332217.3545,0,4,16,0x30,227.000000,17.000000
1212332217.3545,0,4,8,0x30,222.000000,32.500000
1212332217.3545,0,4,17,0x30,224.000000,28.000000
1212332217.3545,0,4,18,0x30,225.500000,24.500000
1213094504.8425,0,4,16,0x30,227.500000,23.500000
1213094504.8425,0,4,6,0x30,224.000000,40.000000
1213094504.8425,0,4,18,0x30,224.500000,37.500000
1213094504.8425,0,4,17,0x30,227.000000,30.000000
1213888326.7705,0,4,4,0x30,228.000000,31.500000
1213888326.7705,0,4,6,0x30,228.000000,29.500000
1213888326.7705,0,4,7,0x30,228.000000,30.500000
1213888326.7705,0,4,5,0x30,229.000000,29.000000
1218484667.4905,0,4,4,0x30,221.500000,29.500000
1218484667.4905,0,4,18,0x30,221.500000,27.500000
1218484667.4905,0,4,16,0x30,223.000000,23.000000
1218484667.4905,0,4,17,0x30,228.000000,18.000000
1225217516.4425,0,4,6,0x30,224.000000,21.000000
1225217516.4425,0,4,18,0x30,220.500000,32.500000
1225217516.4425,0,4,5,0x30,221.000000,30.000000
1225217516.4425,0,4,17,0x30,221.500000,28.000000
1231758805.4985,0,4,16,0x30,227.000000,24.000000
1231758805.4985,0,4,9,0x30,224.500000,31.500000
